tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media,text_cleaned,text_length,word_count,urls_count,hashtags_count,mentions_count,media_count,date,hour,day_of_week,total_engagement
1228017186561638400,"‡ been in the stu, can’t wait to share some new new ‡ 🗡🖤",2020-02-13 18:04:00,en,557066e0eabe336c,1,39,3,False,,False,False,[],[],[],[],"been in the stu, cant wait to share some new new",48,11,0,0,0,0,2020-02-13,18,Thursday,43
1227967904035020800,"I'll listen to @DarksideDarci all day, make me feel better",2020-02-13 14:48:00,no,557066e0eabe336c,0,10,0,False,,True,False,[],[],[],[],"i'll listen to all day, make me feel better",43,9,0,0,0,0,2020-02-13,14,Thursday,10
1225257387558223872,"‡ I been thinkin bout u lately, got me crazy hoping ‡ 🖤",2020-02-06 03:18:00,en,557066e0eabe336c,4,47,3,False,,False,False,[],[],[],[],"i been thinkin bout u lately, got me crazy hoping",49,10,0,0,0,0,2020-02-06,3,Thursday,54
1224681000480862210,"#nowplaying Play It Safe by Darci via the @audiomack app. @darksidedarci 
audiomack.com/song/darci/pla…",2020-02-04 13:07:00,en,557066e0eabe336c,0,3,0,False,,True,False,"[""https://audiomack.com/song/darci/play-it-safe""]","[""#nowplaying""]",[],[],nowplaying play it safe by darci via the app. audiomack.comsongdarcipla...,74,10,1,1,0,0,2020-02-04,13,Tuesday,3
1224047133117935616,love this 🖤👏,2020-02-02 19:09:00,en,557066e0eabe336c,1,15,1,False,,False,True,[],[],[],[],love this,9,2,0,0,0,0,2020-02-02,19,Sunday,17
1220061833014341633,everything or nothing that's what u deserve,2020-01-22 19:13:00,en,557066e0eabe336c,5,32,0,False,,False,False,[],[],[],[],everything or nothing that's what u deserve,43,7,0,0,0,0,2020-01-22,19,Wednesday,37
1217517321217953792,"‡ NYC nxt week (1/23-1/24) @rance_riley & I doing some sessions ‡ NYC based artists, HMU if u tryna come thru 👻 ⚡️",2020-01-15 18:42:00,en,557066e0eabe336c,1,7,0,False,,False,False,[],[],[],[],"nyc nxt week 123-124 i doing some sessions nyc based artists, hmu if u tryna come thru",86,17,0,0,0,0,2020-01-15,18,Wednesday,8
1217406367448698880,"‡ woke up w/ my demons, they nevr go away ‡ - @DarksideDarci",2020-01-15 11:21:00,en,557066e0eabe336c,0,6,0,False,,True,False,[],[],[],[],"woke up w my demons, they nevr go away -",40,10,0,0,0,0,2020-01-15,11,Wednesday,6
1215953796037271552,"I think you're perfect when you're broken, don't ever be alright. @DarksideDarci @IAmThoreau 😍🎶",2020-01-11 11:09:00,en,557066e0eabe336c,0,5,0,False,,True,False,[],[],[],[],"i think you're perfect when you're broken, don't ever be alright.",65,11,0,0,0,0,2020-01-11,11,Saturday,5
1215373065649082369,@Spotify yes,2020-01-09 20:41:00,en,557066e0eabe336c,0,1,0,False,,True,True,[],[],[],[],yes,3,1,0,0,0,0,2020-01-09,20,Thursday,1
1215369464033640450,"remember that time Spotify has never put any of my songs on their editorial playlists, come on Spotty, help a boy out here 🥴",2020-01-09 20:27:00,en,557066e0eabe336c,1,40,4,False,,False,False,[],[],[],[],"remember that time spotify has never put any of my songs on their editorial playlists, come on spotty, help a boy out here",122,23,0,0,0,0,2020-01-09,20,Thursday,45
1215368582835494912,"oh ya, & posters on the store now 👻 darci.store/collections/feat…",2020-01-09 20:23:00,en,557066e0eabe336c,0,8,0,False,,False,False,"[""https://darci.store/collections/featured-products""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEN3bLBxUYAEFmBd.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEN3bLB3VUAA5HxN.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEN3bLByUUAA_dup.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","oh ya, posters on the store now darci.storecollectionsfeat...",61,8,1,0,0,3,2020-01-09,20,Thursday,8
1215368136888733697,"‡ hay u, hope u have a great day 🖤 ‡",2020-01-09 20:21:00,en,557066e0eabe336c,2,15,0,False,,False,False,[],[],[],[],"hay u, hope u have a great day",30,8,0,0,0,0,2020-01-09,20,Thursday,17
1212507401984692224,playing witcher w/ my gf really got me feeling a way rn 🤤❤️,2020-01-01 22:54:00,en,557066e0eabe336c,1,30,2,False,,False,False,[],[],[],[],playing witcher w my gf really got me feeling a way rn,54,12,0,0,0,0,2020-01-01,22,Wednesday,33
1211723195553697797,‡ workin on a music vidya shoot nxt month in NYC 👻 can y’all guess what song it’s for?,2019-12-30 18:58:00,en,557066e0eabe336c,1,21,7,False,,False,False,[],[],[],[],workin on a music vidya shoot nxt month in nyc can yall guess what song its for?,80,17,0,0,0,0,2019-12-30,18,Monday,29
1210318903236157440,‡ new merch ‡ 🖤❤️darci.store,2019-12-26 21:58:00,pl,557066e0eabe336c,1,16,0,False,,False,False,"[""https://darci.store/""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMvqoEtVAAA-qRW.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMvqoEsUwAEX_V7.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMvqoEtUcAE3q_E.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",new merch darci.store,21,3,1,0,0,3,2019-12-26,21,Thursday,17
1209627864943022085,Client mentions: @DarksideDarci @producerSX @2fourhrs @brodieaugust,2019-12-25 00:12:00,en,557066e0eabe336c,0,7,0,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMl2IR0WoAAgD__.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMl2IR2W4AAzEHx.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMl2IR0WsAA4eUq.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",client mentions,15,2,0,0,0,3,2019-12-25,0,Wednesday,7
1209614417018654720,"@DarksideDarci 🔮
 soundcloud.com/wysekmusic/da…",2019-12-24 23:18:00,en,557066e0eabe336c,0,3,0,False,,True,False,"[""https://soundcloud.com/wysekmusic/darci-blackout-wysek-flip""]",[],[],[],soundcloud.comwysekmusicda...,29,1,1,0,0,0,2019-12-24,23,Tuesday,3
1207724187852214273,"‡ Blackout video out now!! ‡ 🖤 directed by @LKMIXEDMEDIA 
🎥 s/o everyone involved, this was really fun to make ‡ piped.video/5aY20LQOHWg",2019-12-19 18:07:00,en,557066e0eabe336c,11,40,1,False,,False,False,"[""https://piped.video/5aY20LQOHWg""]",[],[],[],"blackout video out now!! directed by so everyone involved, this was really fun to make piped.video5ay20lqohwg",109,16,1,0,0,0,2019-12-19,18,Thursday,52
1207381013292371968,"In case you missed it yesterday:
🔊 @DarksideDarci – Blackout 
🔗 piped.video/watch?v=MXQ63Pqx…",2019-12-18 19:24:00,en,557066e0eabe336c,0,7,0,False,,True,False,"[""https://piped.video/watch?v=MXQ63Pqx3Nk""]",[],[],[],in case you missed it yesterday blackout piped.videowatch?vmxq63pqx...,70,8,1,0,0,0,2019-12-18,19,Wednesday,7
1207367194796908544,‡ Blackout video tomorrow ‡ 🎥🌑🖤,2019-12-18 18:29:00,en,557066e0eabe336c,4,26,3,False,,False,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMFuDy6VAAUF8Ep.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMFuDy5U0AEe_8l.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",blackout video tomorrow,23,3,0,0,0,2,2019-12-18,18,Wednesday,33
1207184719533748224,"In case you missed it last night:
🔊 @DarksideDarci – Blackout 
🔗 piped.video/watch?v=MXQ63Pqx…",2019-12-18 06:24:00,en,557066e0eabe336c,0,4,0,False,,True,False,"[""https://piped.video/watch?v=MXQ63Pqx3Nk""]",[],[],[],in case you missed it last night blackout piped.videowatch?vmxq63pqx...,71,9,1,0,0,0,2019-12-18,6,Wednesday,4
1207048824222433280,"But it’s worth it cause you got close to me.

🔊 @DarksideDarci – Blackout 
🔗 piped.video/watch?v=MXQ63Pqx…",2019-12-17 21:24:00,en,557066e0eabe336c,0,7,0,False,,True,False,"[""https://piped.video/watch?v=MXQ63Pqx3Nk""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEMAe2UUXkAApPkS.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",but its worth it cause you got close to me. blackout piped.videowatch?vmxq63pqx...,82,12,1,0,0,1,2019-12-17,21,Tuesday,7
1206638905841176576,subscribe not to miss it 🖤piped.video/channel/UCB6Y3rK…,2019-12-16 18:15:00,en,557066e0eabe336c,1,7,0,False,,False,False,"[""https://piped.video/channel/UCB6Y3rKCvMp7-ktMy_b4m3A""]",[],[],[],subscribe not to miss it piped.videochannelucb6y3rk...,54,6,1,0,0,0,2019-12-16,18,Monday,8
1206638667223027712,‡ music vidya this week 👀‡,2019-12-16 18:14:00,en,557066e0eabe336c,3,31,1,False,,False,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEL7Xd8PUcAARzhN.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEL7Xd8NU4AA9k2H.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",music vidya this week,21,4,0,0,0,2,2019-12-16,18,Monday,35
1205667483526598657,We 🖤 @DarksideDarci's EP 'Crazy Beautiful Blackout' - the guy's perfected dark twisted hip-hop.,2019-12-14 01:55:00,en,557066e0eabe336c,0,8,1,False,,True,False,[],[],[],[],we 's ep 'crazy beautiful blackout' - the guy's perfected dark twisted hip-hop.,79,13,0,0,0,0,2019-12-14,1,Saturday,9
1205606056463753216,thank u @ELEVATOR_ 🖤 elevatormag.com/darci-drops-…,2019-12-13 21:50:00,en,557066e0eabe336c,6,11,0,False,,False,False,"[""https://www.elevatormag.com/darci-drops-off-his-debut-ep-crazy-beautiful-blackout/""]",[],[],[],thank u elevatormag.comdarci-drops-...,38,3,1,0,0,0,2019-12-13,21,Friday,17
1205603238415867905,Have you heard ‘Darci - Ghostly’ by @DarksideDarci on #SoundCloud? #np soundcloud.com/darksidedarci…,2019-12-13 21:39:00,en,557066e0eabe336c,0,9,0,False,,True,False,"[""https://soundcloud.com/darksidedarci/darci-ghostly?in=darksidedarci/sets/crazy-beautiful-blackout""]","[""#SoundCloud"", ""#np""]",[],[],have you heard darci - ghostly by on soundcloud? np soundcloud.comdarksidedarci...,82,11,1,2,0,0,2019-12-13,21,Friday,9
1205549086595854340,"Playlist update: 

@ksi_yang 
@DarksideDarci
@TAPZGALLANTINO 
@LoloZouai 
@tezatalks 
@harveymarwood 
@EMMInRealLife 
@jerubmusic + more 🔊

open.spotify.com/user/discov…",2019-12-13 18:04:00,en,557066e0eabe336c,0,4,0,False,,True,False,"[""https://open.spotify.com/user/discovern%C3%BC/playlist/4sfEsvVNBdKPp2Z2pKOIdk?si=RKQ0DXEZRw6E2hXDX9uTjg""]",[],[],[],playlist update more open.spotify.comuserdiscov...,50,4,1,0,0,0,2019-12-13,18,Friday,4
1205492631897284608,"Darci drops off his debut EP “Crazy Beautiful Blackout” 

[@DarksideDarci]

lvtr.co/2PlDpz3",2019-12-13 14:20:00,en,557066e0eabe336c,0,12,0,False,,True,False,"[""https://lvtr.co/2PlDpz3""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELrFKR-XsAEVNiA.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",darci drops off his debut ep crazy beautiful blackout lvtr.co2pldpz3,68,10,1,0,0,1,2019-12-13,14,Friday,12
1205302053423255553,".@toofuture Thursdays Vol. 277 ft. @whoskid @ZACK_MARTINO @HexCougar @iamtarro @MarieLangMusic @slowmagic @daktyluk @TELYKast @followOTG_ @DarksideDarci @shalloumusic @DrFresch @BIJOU @DukeandJones @ShipWrekDJ + more
 
🎧 Listen Now ⬇️
bit.ly/2qO5YLZ #toofuture",2019-12-13 01:42:00,en,557066e0eabe336c,0,18,4,False,,True,False,"[""http://bit.ly/2qO5YLZ""]","[""#toofuture""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELoX0OGWkAc1FMw.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",. thursdays vol. 277 ft. more listen now bit.ly2qo5ylz toofuture,64,10,1,1,0,1,2019-12-13,1,Friday,22
1205271078974689286,This EP so fuckin hard @DarksideDarci,2019-12-12 23:39:00,en,557066e0eabe336c,0,10,0,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELn7p_fWkAAnEPX.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",this ep so fuckin hard,22,5,0,0,0,1,2019-12-12,23,Thursday,10
1205223423632240640,thank u @LyricaLemonade 🖤 s/o @sammorrison27 for the 🔥write up lyricallemonade.com/p/premie…,2019-12-12 20:30:00,en,557066e0eabe336c,3,8,0,False,,False,False,"[""https://lyricallemonade.com/p/premiere-crazy-beautiful-blackout-darci""]",[],[],[],thank u so for the write up lyricallemonade.comppremie...,57,8,1,0,0,0,2019-12-12,20,Thursday,11
1205209302203588610,"Stream Darci's brand new EP titled 'Crazy Beautiful Blackout' here:

lyricallemonade.com/p/premie…

[@DarksideDarci]",2019-12-12 19:34:00,en,557066e0eabe336c,0,84,1,False,,True,False,"[""https://www.lyricallemonade.com/p/premiere-crazy-beautiful-blackout-darci""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELnDeG1W4AAnt07.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",stream darci's brand new ep titled 'crazy beautiful blackout' here lyricallemonade.comppremie...,96,11,1,0,0,1,2019-12-12,19,Thursday,85
1205194555345248256,If you havent heard @DarksideDarci new 'Crazy Beautiful Blackout' EP then I feel bad for you son,2019-12-12 18:35:00,en,557066e0eabe336c,0,10,1,False,,True,True,[],[],[],[],if you havent heard new 'crazy beautiful blackout' ep then i feel bad for you son,81,16,0,0,0,0,2019-12-12,18,Thursday,11
1205189915190927364,"Darci (@DarksideDarci) is one of the most exciting emerging acts on the planet, and together with Rance Riley, he’s been releasing singles with replay value that has helped him build a loyal fanbase around the world.

More: discovernu.co/2019/12/12/dar…",2019-12-12 18:17:00,en,557066e0eabe336c,0,13,0,False,,True,False,"[""http://www.discovernu.co/2019/12/12/darci-releases-debut-ep-crazy-beautiful-blackout/""]",[],[],[],"darci is one of the most exciting emerging acts on the planet, and together with rance riley, hes been releasing singles with replay value that has helped him build a loyal fanbase around the world. more discovernu.co20191212dar...",231,37,1,0,0,0,2019-12-12,18,Thursday,13
1205182254298742785,‡ “Crazy Beautiful Blackout” EP out now everywhere ‡ thank u all for the love so far & for being part of this 🖤🖤 letz run it up 👻🖤darci.lnk.to/CrazyBeautifulB…,2019-12-12 17:46:00,en,557066e0eabe336c,0,104,6,False,,True,False,"[""https://darci.lnk.to/CrazyBeautifulBlackout""]",[],[],[],crazy beautiful blackout ep out now everywhere thank u all for the love so far for being part of this letz run it up darci.lnk.tocrazybeautifulb...,147,25,1,0,0,0,2019-12-12,17,Thursday,110
1205108175948697600,New EP is absolute 🔥@DarksideDarci #repeat,2019-12-12 12:52:00,en,557066e0eabe336c,0,9,1,False,,True,True,[],"[""#repeat""]",[],[],new ep is absolute repeat,25,5,0,1,0,0,2019-12-12,12,Thursday,10
1205013412310208513,"In case you missed it last night:
🔊 @DarksideDarci – Serotonin 
🔗 piped.video/watch?v=M70CJeJA…",2019-12-12 06:36:00,en,557066e0eabe336c,0,6,0,False,,True,False,"[""https://piped.video/watch?v=M70CJeJA3fw""]",[],[],[],in case you missed it last night serotonin piped.videowatch?vm70cjeja...,72,9,1,0,0,0,2019-12-12,6,Thursday,6
1204999086274797568,It’s a masterpiece!! 🖤🖤🔥🔥 @DarksideDarci open.spotify.com/album/6yxEm…,2019-12-12 05:39:00,en,557066e0eabe336c,0,9,0,False,,True,False,"[""https://open.spotify.com/album/6yxEmIaZbe7XvMtYP1jSJl?si=NXJmmq-LRAKr1Z5PvRZ06w""]",[],[],[],its a masterpiece!! open.spotify.comalbum6yxem...,49,4,1,0,0,0,2019-12-12,5,Thursday,9
1204862986822676480,thank u @dynmk fam 🖤,2019-12-11 20:38:00,so,557066e0eabe336c,1,9,0,False,,False,True,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELg-s-MU4AYFBEs.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",thank u fam,11,3,0,0,0,1,2019-12-11,20,Wednesday,10
1204842068662571008,Up your 'Seratonin' levels one day before Darci releases full debut EP [Premiere] - earmi.lk/wvZbNN @DarksideDarci,2019-12-11 19:15:00,en,557066e0eabe336c,0,8,1,False,,True,False,"[""http://earmi.lk/wvZbNN""]",[],[],[],up your 'seratonin' levels one day before darci releases full debut ep premiere - earmi.lkwvzbnn,96,15,1,0,0,0,2019-12-11,19,Wednesday,9
1204840737684111361,‡ thank u @EARMILK for the premiere write up 🖤‡ earmilk.com/2019/12/11/up-yo…,2019-12-11 19:09:00,en,557066e0eabe336c,2,8,0,False,,False,False,"[""https://earmilk.com/2019/12/11/up-your-seratonin-levels-one-day-before-darci-releases-full-debut-ep-premiere/""]",[],[],[],thank u for the premiere write up earmilk.com20191211up-yo...,61,8,1,0,0,0,2019-12-11,19,Wednesday,10
1204834130074259456,Darci gets me 🔥🖤,2019-12-11 18:43:00,nl,557066e0eabe336c,0,6,0,False,,True,True,[],[],[],[],darci gets me,13,3,0,0,0,0,2019-12-11,18,Wednesday,6
1204833644361089024,"‡ here we go, as promised a day early ‡ “Serotonin” prod. @rance_riley ‡ rest of the EP is live tonight everywhere 12am est / 9pm west coast!!! 🖤 soundcloud.com/darksidedarci…",2019-12-11 18:41:00,en,557066e0eabe336c,15,60,3,False,,False,False,"[""https://soundcloud.com/darksidedarci/darci-serotonin""]",[],[],[],"here we go, as promised a day early serotonin prod. rest of the ep is live tonight everywhere 12am est 9pm west coast!!! soundcloud.comdarksidedarci...",151,24,1,0,0,0,2019-12-11,18,Wednesday,78
1204831854223937539,"New @DarksideDarci 🙏🔥 
And as usual, it does not disappoint, thankssss ! 
soundcloud.com/darksidedarci…",2019-12-11 18:34:00,en,557066e0eabe336c,0,4,0,False,,True,False,"[""https://soundcloud.com/darksidedarci/darci-serotonin""]",[],[],[],"new and as usual, it does not disappoint, thankssss ! soundcloud.comdarksidedarci...",84,11,1,0,0,0,2019-12-11,18,Wednesday,4
1204826939841765376,"New @DarksideDarci “Serotonin” already streaming - EP tomorrow 😱
soundcloud.com/darksidedarci…",2019-12-11 18:15:00,en,557066e0eabe336c,0,6,0,False,,True,False,"[""https://soundcloud.com/darksidedarci/darci-serotonin""]",[],[],[],new serotonin already streaming - ep tomorrow soundcloud.comdarksidedarci...,76,8,1,0,0,0,2019-12-11,18,Wednesday,6
1204823410729111554,"We couldn’t take it when we got the closest.

🔊 @DarksideDarci – Serotonin 
🔗 piped.video/watch?v=M70CJeJA…",2019-12-11 18:01:00,en,557066e0eabe336c,0,9,1,False,,True,False,"[""https://piped.video/watch?v=M70CJeJA3fw""]",[],[],[],we couldnt take it when we got the closest. serotonin piped.videowatch?vm70cjeja...,83,11,1,0,0,0,2019-12-11,18,Wednesday,10
1204817034690695168,‡ new music on @dynmk in 25 min 🖤 piped.video/watch?v=M70CJeJA…,2019-12-11 17:35:00,en,557066e0eabe336c,2,22,1,False,,False,False,"[""https://piped.video/watch?v=M70CJeJA3fw""]",[],[],[],new music on in 25 min piped.videowatch?vm70cjeja...,52,7,1,0,0,0,2019-12-11,17,Wednesday,25
1204464436594917376,EP THIS WEEK ‡ 🖤,2019-12-10 18:14:00,en,557066e0eabe336c,17,58,2,False,,False,False,[],[],[],[],ep this week,12,3,0,0,0,0,2019-12-10,18,Tuesday,77
1203246383433576448,the deeper u dive into what makes u different the better u’ll feel about creating,2019-12-07 09:34:00,en,557066e0eabe336c,12,39,1,False,,False,False,[],[],[],[],the deeper u dive into what makes u different the better ull feel about creating,80,15,0,0,0,0,2019-12-07,9,Saturday,52
1202667516742578176,@DarksideDarci #1 🖤💜🖤,2019-12-05 19:14:00,tr,557066e0eabe336c,0,4,0,False,,True,False,[],"[""#1""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELC7uueXUAEdyKE.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",1,1,1,0,1,0,1,2019-12-05,19,Thursday,4
1202665023652413442,"The decade wouldn't have been the same without you. #SpotifyWrapped @DarksideDarci
open.spotify.com/wrapped/sha…",2019-12-05 19:04:00,en,557066e0eabe336c,0,3,0,False,,True,False,"[""https://open.spotify.com/wrapped/share-c042e9dc37ca451dac71e1d3f0f5008a-1080x1920?si=qbU5NdVsQVy878Jw4yiNuA&lang=pt-pt""]","[""#SpotifyWrapped""]",[],[],the decade wouldn't have been the same without you. spotifywrapped open.spotify.comwrappedsha...,96,11,1,1,0,0,2019-12-05,19,Thursday,3
1202654388487172096,@DarksideDarci bring on the ep,2019-12-05 18:22:00,en,557066e0eabe336c,0,3,0,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELCvyetW4AAYBen.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",bring on the ep,15,4,0,0,0,1,2019-12-05,18,Thursday,3
1202608774172872704,Thank you for blessing my year with some amazing music @DarksideDarci.,2019-12-05 15:20:00,en,557066e0eabe336c,0,3,0,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELCGTLpXYAAR0Bm.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELCGTcwW4AAcOdG.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",thank you for blessing my year with some amazing music .,56,11,0,0,0,2,2019-12-05,15,Thursday,3
1202594350967984128,@DarksideDarci you deserve it 🖤,2019-12-05 14:23:00,ca,557066e0eabe336c,0,1,0,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELB5LyRWoAEdynW.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",you deserve it,14,3,0,0,0,1,2019-12-05,14,Thursday,1
1202532298450714625,@DarksideDarci thanks for making this year bearable. luv ya,2019-12-05 10:16:00,en,557066e0eabe336c,0,4,0,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FELBAv6cXUAAlsju.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",thanks for making this year bearable. luv ya,44,8,0,0,0,1,2019-12-05,10,Thursday,4
1202496312429699072,Thank you Darci for spending 2674 minutes with me this year on @Spotify @DarksideDarci You are my #1. 🤩#spotifywrapped open.spotify.com/wrapped/sha…,2019-12-05 07:53:00,en,557066e0eabe336c,0,2,0,False,,True,False,"[""https://open.spotify.com/wrapped/share-440066afd023472daf030dc0bf630dbc-1080x1920?lang=en&si=vxqumAEOSHS7TInPHYQBhA""]","[""#1"", ""#spotifywrapped""]",[],[],thank you darci for spending 2674 minutes with me this year on you are my 1. spotifywrapped open.spotify.comwrappedsha...,121,18,1,2,0,0,2019-12-05,7,Thursday,2
1202472401964945408,Thank you @DarksideDarci for spending 7133 minutes with me this year on @Spotify. You are my #1. #spotifywrapped open.spotify.com/wrapped/sha…,2019-12-05 06:18:00,en,557066e0eabe336c,0,4,0,False,,True,False,"[""https://open.spotify.com/wrapped/share-e3ad77b411854d3f8266e7cc4dc55a85-1080x1920?lang=en&si=sTskqpjnQgmxFxZC0h_gUg""]","[""#1"", ""#spotifywrapped""]",[],[],thank you for spending 7133 minutes with me this year on . you are my 1. spotifywrapped open.spotify.comwrappedsha...,117,18,1,2,0,0,2019-12-05,6,Thursday,4
1202285729692307456,‡ EP nxt week 👻 here’s the tracklist ‡ which track is ur fav so far? Which r u most excited 4?,2019-12-04 17:57:00,en,557066e0eabe336c,12,67,7,False,,False,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEK9gft2UcAULikY.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",ep nxt week heres the tracklist which track is ur fav so far? which r u most excited 4?,87,19,0,0,0,1,2019-12-04,17,Wednesday,86
1199381791779344384,‡ EP drops 12/12 ‡ u can pre-save now 🖤🖤ps.onerpm.com/6346939172,2019-11-26 17:37:00,en,557066e0eabe336c,7,35,1,False,,False,False,"[""https://ps.onerpm.com/6346939172""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FEKUPYVIUYAAsboT.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",ep drops 1212 u can pre-save now ps.onerpm.com6346939172,56,8,1,0,0,1,2019-11-26,17,Tuesday,43
1197575920761987072,"‡ appreciate the luv on “Take It Back” ‡ my full EP drops nxt month, 7 songs (3 new ones) & its called “Crazy Beautiful Blackout” ‡",2019-11-21 18:02:00,en,557066e0eabe336c,9,65,4,False,,False,False,[],[],[],[],"appreciate the luv on take it back my full ep drops nxt month, 7 songs 3 new ones its called crazy beautiful blackout",117,23,0,0,0,0,2019-11-21,18,Thursday,78
1197532986201255937,"New Music From @DarksideDarci & @jutesmusic - Save It ... Go check out your darkside favs from these 2 dudes killing it rn. 

 soundcloud.com/darksidedarci…",2019-11-21 15:11:00,en,557066e0eabe336c,0,8,1,False,,True,False,"[""https://soundcloud.com/darksidedarci/darci-save-it-ft-jutes""]",[],[],[],new music from - save it ... go check out your darkside favs from these 2 dudes killing it rn. soundcloud.comdarksidedarci...,125,21,1,0,0,0,2019-11-21,15,Thursday,9
1196282470393663488,"Take It Back 🖤🔥 @DarksideDarci
open.spotify.com/track/5RqTD…",2019-11-18 04:22:00,en,557066e0eabe336c,0,5,0,False,,True,False,"[""https://open.spotify.com/track/5RqTDf6OMVeifNh0j0S9kP?si=iang4334Suyd3-KJLJmZAw""]",[],[],[],take it back open.spotify.comtrack5rqtd...,42,4,1,0,0,0,2019-11-18,4,Monday,5
1195429339594137603,@DarksideDarci 1000%,2019-11-15 19:52:00,tr,557066e0eabe336c,0,1,0,True,,True,False,[],[],[],[],1000,4,1,0,0,0,0,2019-11-15,19,Friday,1
1195058475069345792,"got some more tings 4 y’all on the way, announcements soon ...",2019-11-14 19:18:00,en,557066e0eabe336c,0,13,0,False,,False,False,[],[],[],[],"got some more tings 4 yall on the way, announcements soon ...",61,12,0,0,0,0,2019-11-14,19,Thursday,13
1192977093195382786,"Vibing to this tonight 

Take it back - @DarksideDarci ft. OZZIE 👑 ♥️ 

piped.video/J8XrcAbKK5A",2019-11-09 01:27:00,en,557066e0eabe336c,0,7,0,False,,True,False,"[""https://piped.video/J8XrcAbKK5A""]",[],[],[],vibing to this tonight take it back - ft. ozzie piped.videoj8xrcabkk5a,70,11,1,0,0,0,2019-11-09,1,Saturday,7
